ERR599017.17_00212	ERR599017.17_00212
DRR092706.1_00251	ERR4013358.13_00142
DRR092706.1_00251	ERR519454.28_00159
DRR092706.1_00252	DRR092706.1_00252
DRR092706.1_00252	ERR1726833.2_00054
DRR092706.1_00252	ERR519454.28_00160
DRR092706.1_00257	DRR092706.1_00257
DRR092706.1_00257	ERR599174.6_00178
DRR092706.1_00257	ERR1726833.2_00023
DRR092706.1_00257	ERR598996.53_00520
DRR092706.1_00258	DRR092706.1_00258
DRR092706.1_00258	ERR1726701.24_00573
DRR092706.1_00258	ERR1726829.2_00712
DRR092706.1_00258	ERR1726833.2_00469
DRR092706.1_00258	ERR1726875.19_00630
DRR092706.1_00258	ERR2098377.12_00127
DRR092706.1_00258	ERR4013358.13_00215
DRR092706.1_00258	ERR519454.28_01043
DRR092706.1_00258	ERR519458.6_00421
DRR092706.1_00258	ERR519462.64_00969
DRR092706.1_00258	ERR594335.69_00418
DRR092706.1_00258	ERR598996.53_00052
DRR092706.1_00258	ERR599017.17_00136
DRR092706.1_00258	ERR599046.13_00487
DRR092706.1_00258	ERR599056.13_00273
DRR092706.1_00258	ERR599103.13_00621
DRR092706.1_00258	ERR599170.2_00405
DRR092706.1_00258	ERR599174.6_00044
DRR092706.1_00260	DRR092706.1_00260
DRR092706.1_00260	ERR1726701.24_00236
DRR092706.1_00260	ERR1726829.2_00714
DRR092706.1_00260	ERR1726833.2_00471
DRR092706.1_00260	ERR1726875.19_00628
DRR092706.1_00260	ERR4013358.13_00217
DRR092706.1_00260	ERR519454.28_01045
DRR092706.1_00260	ERR519458.6_00423
DRR092706.1_00260	ERR519462.64_00967
DRR092706.1_00260	ERR594335.69_00416
DRR092706.1_00260	ERR598996.53_00054
DRR092706.1_00260	ERR599017.17_00134
DRR092706.1_00260	ERR599046.13_00485
DRR092706.1_00260	ERR599056.13_00271
DRR092706.1_00260	ERR599103.13_00619
DRR092706.1_00260	ERR599170.2_00403
DRR092706.1_00260	ERR599174.6_00046
DRR092706.1_00260	ERR599236.12_00717
DRR092706.1_00260	ERR599240.6_00188
DRR092706.1_00262	DRR092706.1_00262
DRR092706.1_00262	ERR1726701.24_00234
DRR092706.1_00262	ERR1726829.2_00716
DRR092706.1_00262	ERR1726833.2_00473
DRR092706.1_00262	ERR1726875.19_00626
DRR092706.1_00262	ERR4013358.13_00219
DRR092706.1_00262	ERR519454.28_01047
DRR092706.1_00262	ERR519458.6_00425
DRR092706.1_00262	ERR519462.64_00965
DRR092706.1_00262	ERR594335.69_00414
DRR092706.1_00262	ERR598996.53_00056
DRR092706.1_00262	ERR599017.17_00132
DRR092706.1_00262	ERR599046.13_00483
DRR092706.1_00262	ERR599056.13_00269
DRR092706.1_00262	ERR599103.13_00617
DRR092706.1_00262	ERR599170.2_00401
DRR092706.1_00262	ERR599170.2_00481
DRR092706.1_00262	ERR599174.6_00048
DRR092706.1_00262	ERR599236.12_00719
DRR092706.1_00262	ERR599240.6_00190
DRR092706.1_00263	DRR092706.1_00263
DRR092706.1_00263	ERR1726701.24_00233
DRR092706.1_00263	ERR1726829.2_00717
DRR092706.1_00263	ERR1726833.2_00474
DRR092706.1_00263	ERR4013358.13_00220
DRR092706.1_00263	ERR519454.28_01048
DRR092706.1_00263	ERR519458.6_00426
DRR092706.1_00263	ERR519462.64_00964
DRR092706.1_00263	ERR594335.69_00413
DRR092706.1_00263	ERR598996.53_00057
DRR092706.1_00263	ERR599017.17_00131
DRR092706.1_00263	ERR599046.13_00482
DRR092706.1_00263	ERR599103.13_00616
DRR092706.1_00263	ERR599170.2_00482
DRR092706.1_00263	ERR599174.6_00049
DRR092706.1_00263	ERR599240.6_00191
DRR092706.1_00264	DRR092706.1_00264
DRR092706.1_00264	ERR1726829.2_00718
DRR092706.1_00264	ERR1726833.2_00475
DRR092706.1_00264	ERR1726875.19_00623
DRR092706.1_00264	ERR4013358.13_00221
DRR092706.1_00264	ERR519454.28_01049
DRR092706.1_00264	ERR519458.6_00427
DRR092706.1_00264	ERR519462.64_00963
DRR092706.1_00264	ERR598996.53_00058
DRR092706.1_00264	ERR599017.17_00130
DRR092706.1_00264	ERR599046.13_00481
DRR092706.1_00264	ERR599056.13_00001
DRR092706.1_00264	ERR599103.13_00727
DRR092706.1_00264	ERR599170.2_00483
DRR092706.1_00264	ERR599236.12_00887
DRR092706.1_00265	DRR092706.1_00265
DRR092706.1_00265	ERR1726829.2_00719
DRR092706.1_00265	ERR1726833.2_00476
DRR092706.1_00265	ERR1726875.19_00624
DRR092706.1_00265	ERR2098377.12_00582
DRR092706.1_00265	ERR4013358.13_00222
DRR092706.1_00265	ERR519454.28_01050
DRR092706.1_00265	ERR519458.6_00428
DRR092706.1_00265	ERR519462.64_00962
DRR092706.1_00265	ERR598996.53_00059
DRR092706.1_00265	ERR599017.17_00129
DRR092706.1_00265	ERR599046.13_00480
DRR092706.1_00265	ERR599056.13_00002
DRR092706.1_00265	ERR599103.13_00726
DRR092706.1_00265	ERR599170.2_00484
DRR092706.1_00265	ERR599174.6_00290
DRR092706.1_00265	ERR599236.12_00888
DRR092706.1_00266	DRR092706.1_00266
DRR092706.1_00266	ERR1726875.19_00625
DRR092706.1_00266	ERR4013358.13_00223
DRR092706.1_00266	ERR519454.28_01051
DRR092706.1_00266	ERR519458.6_00429
DRR092706.1_00266	ERR519462.64_00961
DRR092706.1_00266	ERR598996.53_00060
DRR092706.1_00266	ERR599017.17_00128
DRR092706.1_00266	ERR599046.13_00479
DRR092706.1_00266	ERR599056.13_00003
DRR092706.1_00266	ERR599103.13_00725
DRR092706.1_00266	ERR599174.6_00289
DRR092706.1_00266	ERR599236.12_00889
DRR092706.1_00268	DRR092706.1_00268
DRR092706.1_00268	ERR1726701.24_00502
DRR092706.1_00268	ERR1726875.19_00577
DRR092706.1_00268	ERR4013358.13_01025
DRR092706.1_00268	ERR519454.28_00303
DRR092706.1_00268	ERR519458.6_00140
DRR092706.1_00268	ERR519462.64_01004
DRR092706.1_00268	ERR594335.69_00274
DRR092706.1_00268	ERR598996.53_00391
DRR092706.1_00268	ERR599046.13_00312
DRR092706.1_00268	ERR599056.13_00635
DRR092706.1_00268	ERR599103.13_00167
DRR092706.1_00268	ERR599174.6_00723
DRR092706.1_00268	ERR599236.12_00619
DRR092706.1_00268	ERR599240.6_00265
DRR092706.1_00270	DRR092706.1_00270
DRR092706.1_00270	ERR1726829.2_00160
DRR092706.1_00270	ERR4013358.13_01023
DRR092706.1_00270	ERR519454.28_00301
DRR092706.1_00270	ERR519458.6_00142
DRR092706.1_00270	ERR519462.64_01006
DRR092706.1_00270	ERR598996.53_00389
DRR092706.1_00270	ERR599046.13_00314
DRR092706.1_00270	ERR599170.2_00497
DRR092706.1_00270	ERR599174.6_00721
DRR092706.1_00271	DRR092706.1_00271
DRR092706.1_00272	DRR092706.1_00272
DRR092706.1_00272	ERR1726829.2_00519
DRR092706.1_00272	ERR1726875.19_00585
DRR092706.1_00272	ERR2098377.12_00557
DRR092706.1_00272	ERR4013358.13_00139
DRR092706.1_00272	ERR519454.28_00664
DRR092706.1_00272	ERR519458.6_00623
DRR092706.1_00272	ERR519462.64_00351
DRR092706.1_00272	ERR594335.69_00279
DRR092706.1_00272	ERR598996.53_00601
DRR092706.1_00272	ERR599017.17_00146
DRR092706.1_00272	ERR599046.13_00462
DRR092706.1_00272	ERR599056.13_00621
DRR092706.1_00272	ERR599103.13_00212
DRR092706.1_00272	ERR599174.6_00730
DRR092706.1_00273	DRR092706.1_00273
DRR092706.1_00273	ERR1726829.2_00518
DRR092706.1_00273	ERR1726833.2_00031
DRR092706.1_00273	ERR1726875.19_00586
DRR092706.1_00273	ERR4013358.13_00140
DRR092706.1_00273	ERR519454.28_00663
DRR092706.1_00273	ERR519458.6_00624
DRR092706.1_00273	ERR519462.64_00352
DRR092706.1_00273	ERR594335.69_00280
DRR092706.1_00273	ERR598996.53_00600
DRR092706.1_00273	ERR599017.17_00147
DRR092706.1_00273	ERR599046.13_00463
DRR092706.1_00273	ERR599056.13_00622
DRR092706.1_00273	ERR599103.13_00213
DRR092706.1_00273	ERR599170.2_00466
DRR092706.1_00273	ERR599174.6_00729
DRR092706.1_00274	DRR092706.1_00274
DRR092706.1_00274	ERR1726829.2_00517
DRR092706.1_00274	ERR1726833.2_00030
DRR092706.1_00274	ERR1726875.19_00609
DRR092706.1_00274	ERR519454.28_00662
DRR092706.1_00274	ERR519458.6_00625
DRR092706.1_00274	ERR519462.64_00353
DRR092706.1_00274	ERR594335.69_00281
DRR092706.1_00274	ERR599017.17_00148
DRR092706.1_00274	ERR599046.13_00464
DRR092706.1_00274	ERR599056.13_00623
DRR092706.1_00274	ERR599103.13_00214
DRR092706.1_00274	ERR599170.2_00467
DRR092706.1_00274	ERR599174.6_00728
DRR092706.1_00274	ERR599236.12_00729
DRR092706.1_00276	DRR092706.1_00276
DRR092706.1_00277	DRR092706.1_00277
DRR092706.1_00277	ERR1726829.2_00414
DRR092706.1_00277	ERR1726833.2_00254
DRR092706.1_00277	ERR1726875.19_00417
DRR092706.1_00277	ERR4013358.13_00302
DRR092706.1_00277	ERR519454.28_00578
DRR092706.1_00277	ERR519458.6_00689
DRR092706.1_00277	ERR519462.64_00768
DRR092706.1_00277	ERR594335.69_00154
DRR092706.1_00277	ERR598996.53_00128
DRR092706.1_00277	ERR599017.17_00398
DRR092706.1_00277	ERR599046.13_00246
DRR092706.1_00277	ERR599056.13_00097
DRR092706.1_00277	ERR599103.13_00022
DRR092706.1_00277	ERR599170.2_00681
DRR092706.1_00277	ERR599174.6_00305
DRR092706.1_00277	ERR599236.12_00469
DRR092706.1_00277	ERR599240.6_00361
DRR092706.1_00278	DRR092706.1_00278
DRR092706.1_00278	ERR1726829.2_00415
DRR092706.1_00278	ERR1726833.2_00253
DRR092706.1_00278	ERR1726875.19_00416
DRR092706.1_00278	ERR4013358.13_00303
DRR092706.1_00278	ERR519454.28_00577
DRR092706.1_00278	ERR519458.6_00690
DRR092706.1_00278	ERR519462.64_00769
DRR092706.1_00278	ERR594335.69_00155
DRR092706.1_00278	ERR598996.53_00129
DRR092706.1_00278	ERR599017.17_00399
DRR092706.1_00278	ERR599046.13_00245
DRR092706.1_00278	ERR599056.13_00096
DRR092706.1_00278	ERR599103.13_00023
DRR092706.1_00278	ERR599170.2_00680
DRR092706.1_00278	ERR599174.6_00304
DRR092706.1_00278	ERR599236.12_00468
DRR092706.1_00278	ERR599240.6_00360
DRR092706.1_00281	DRR092706.1_00281
DRR092706.1_00281	ERR1726701.24_00037
DRR092706.1_00281	ERR1726829.2_00418
DRR092706.1_00281	ERR1726833.2_00250
DRR092706.1_00281	ERR4013358.13_00306
DRR092706.1_00281	ERR519454.28_00574
DRR092706.1_00281	ERR519458.6_00693
DRR092706.1_00281	ERR519462.64_00772
DRR092706.1_00281	ERR594335.69_00158
DRR092706.1_00281	ERR598996.53_00132
DRR092706.1_00281	ERR599046.13_00242
DRR092706.1_00281	ERR599170.2_00677
DRR092706.1_00282	DRR092706.1_00282
DRR092706.1_00282	ERR598996.53_00442
DRR092706.1_00284	DRR092706.1_00284
DRR092706.1_00284	ERR1726701.24_00101
DRR092706.1_00284	ERR1726833.2_00594
DRR092706.1_00284	ERR4013358.13_00835
DRR092706.1_00284	ERR519454.28_00069
DRR092706.1_00284	ERR519458.6_00522
DRR092706.1_00284	ERR519462.64_00187
DRR092706.1_00284	ERR594335.69_00374
DRR092706.1_00284	ERR598996.53_00444
DRR092706.1_00284	ERR599017.17_00221
DRR092706.1_00284	ERR599046.13_00624
DRR092706.1_00284	ERR599056.13_00353
DRR092706.1_00284	ERR599103.13_00849
DRR092706.1_00284	ERR599170.2_00225
DRR092706.1_00284	ERR599174.6_00215
DRR092706.1_00284	ERR599236.12_00081
DRR092706.1_00284	ERR599240.6_00532
DRR092706.1_00288	DRR092706.1_00288
DRR092706.1_00288	ERR599017.17_00356
DRR092706.1_00288	ERR599056.13_00506
DRR092706.1_00288	ERR599170.2_00177
DRR092706.1_00290	DRR092706.1_00290
DRR092706.1_00291	DRR092706.1_00291
DRR092706.1_00291	ERR1726701.24_00403
DRR092706.1_00292	DRR092706.1_00292
DRR092706.1_00292	ERR1726829.2_00307
DRR092706.1_00292	ERR1726875.19_00404
DRR092706.1_00292	ERR4013358.13_00455
DRR092706.1_00292	ERR519454.28_00846
DRR092706.1_00292	ERR519458.6_00125
DRR092706.1_00292	ERR519462.64_00520
DRR092706.1_00292	ERR599046.13_00058
DRR092706.1_00292	ERR599056.13_00498
DRR092706.1_00292	ERR599170.2_00102
DRR092706.1_00292	ERR599240.6_00493
DRR092706.1_00295	DRR092706.1_00295
DRR092706.1_00295	ERR599170.2_00421
DRR092706.1_00296	DRR092706.1_00296
DRR092706.1_00296	ERR1726829.2_00206
DRR092706.1_00296	ERR1726833.2_00353
DRR092706.1_00296	ERR1726875.19_00308
DRR092706.1_00296	ERR2098377.12_00423
DRR092706.1_00296	ERR519454.28_01031
DRR092706.1_00296	ERR519458.6_00585
DRR092706.1_00296	ERR519462.64_00105
DRR092706.1_00296	ERR594335.69_00083
DRR092706.1_00296	ERR598996.53_00611
DRR092706.1_00296	ERR599017.17_00822
DRR092706.1_00296	ERR599056.13_00177
DRR092706.1_00296	ERR599103.13_00670
DRR092706.1_00296	ERR599170.2_00420
DRR092706.1_00296	ERR599174.6_00197
DRR092706.1_00296	ERR599236.12_00910
DRR092706.1_00296	ERR599240.6_00425
DRR092706.1_00297	DRR092706.1_00297
DRR092706.1_00297	ERR1726701.24_00141
DRR092706.1_00297	ERR1726829.2_00205
DRR092706.1_00297	ERR519454.28_01030
DRR092706.1_00297	ERR519458.6_00584
DRR092706.1_00297	ERR519462.64_00104
DRR092706.1_00297	ERR594335.69_00084
DRR092706.1_00297	ERR598996.53_00610
DRR092706.1_00297	ERR599017.17_00821
DRR092706.1_00297	ERR599046.13_00802
DRR092706.1_00297	ERR599056.13_00176
DRR092706.1_00297	ERR599103.13_00669
DRR092706.1_00297	ERR599170.2_00419
DRR092706.1_00297	ERR599174.6_00196
DRR092706.1_00297	ERR599236.12_00909
DRR092706.1_00297	ERR599240.6_00424
DRR092706.1_00301	DRR092706.1_00301
DRR092706.1_00301	ERR1726829.2_00626
DRR092706.1_00301	ERR1726875.19_00086
DRR092706.1_00301	ERR4013358.13_00711
DRR092706.1_00301	ERR519458.6_00339
DRR092706.1_00301	ERR599236.12_00645
DRR092706.1_00302	DRR092706.1_00302
DRR092706.1_00302	ERR1726829.2_00627
DRR092706.1_00302	ERR1726875.19_00087
DRR092706.1_00302	ERR2098377.12_00629
DRR092706.1_00302	ERR4013358.13_00712
DRR092706.1_00302	ERR519458.6_00338
DRR092706.1_00302	ERR599017.17_00198
DRR092706.1_00302	ERR599056.13_00532
DRR092706.1_00302	ERR599236.12_00646
DRR092706.1_00303	DRR092706.1_00303
DRR092706.1_00303	ERR1726701.24_00543
DRR092706.1_00303	ERR1726829.2_00628
DRR092706.1_00303	ERR1726875.19_00088
DRR092706.1_00303	ERR2098377.12_00628
DRR092706.1_00303	ERR4013358.13_00713
DRR092706.1_00303	ERR519458.6_00337
DRR092706.1_00303	ERR599017.17_00199
DRR092706.1_00303	ERR599046.13_00259
DRR092706.1_00303	ERR599056.13_00533
DRR092706.1_00303	ERR599236.12_00647
DRR092706.1_00303	ERR599240.6_00036
DRR092706.1_00304	DRR092706.1_00304
DRR092706.1_00304	ERR1726701.24_00544
DRR092706.1_00304	ERR1726829.2_00629
DRR092706.1_00304	ERR1726875.19_00089
DRR092706.1_00304	ERR2098377.12_00627
DRR092706.1_00304	ERR4013358.13_00714
DRR092706.1_00304	ERR519458.6_00336
DRR092706.1_00304	ERR599017.17_00200
DRR092706.1_00304	ERR599046.13_00260
DRR092706.1_00304	ERR599056.13_00534
DRR092706.1_00304	ERR599236.12_00648
DRR092706.1_00304	ERR599240.6_00035
DRR092706.1_00305	DRR092706.1_00305
DRR092706.1_00305	ERR1726701.24_00545
DRR092706.1_00305	ERR1726829.2_00630
DRR092706.1_00305	ERR1726875.19_00090
DRR092706.1_00305	ERR2098377.12_00626
DRR092706.1_00305	ERR4013358.13_00715
DRR092706.1_00305	ERR519458.6_00335
DRR092706.1_00305	ERR599017.17_00201
DRR092706.1_00305	ERR599046.13_00261
DRR092706.1_00305	ERR599056.13_00535
DRR092706.1_00305	ERR599103.13_00781
DRR092706.1_00305	ERR599174.6_00521
DRR092706.1_00305	ERR599240.6_00034
DRR092706.1_00307	DRR092706.1_00307
DRR092706.1_00307	ERR1726701.24_00345
DRR092706.1_00307	ERR1726833.2_00344
DRR092706.1_00307	ERR1726875.19_00184
DRR092706.1_00307	ERR4013358.13_00317
DRR092706.1_00307	ERR519454.28_00873
DRR092706.1_00307	ERR519458.6_00211
DRR092706.1_00307	ERR519462.64_01223
DRR092706.1_00307	ERR594335.69_00575
DRR092706.1_00307	ERR598996.53_00625
DRR092706.1_00307	ERR599017.17_00795
DRR092706.1_00307	ERR599046.13_00009
DRR092706.1_00307	ERR599056.13_00462
DRR092706.1_00307	ERR599103.13_00389
DRR092706.1_00307	ERR599170.2_00718
DRR092706.1_00307	ERR599174.6_00475
DRR092706.1_00307	ERR599236.12_00177
DRR092706.1_00308	DRR092706.1_00308
DRR092706.1_00308	ERR1726833.2_00343
DRR092706.1_00308	ERR1726875.19_00185
DRR092706.1_00308	ERR4013358.13_00318
DRR092706.1_00308	ERR519454.28_00874
DRR092706.1_00308	ERR519458.6_00212
DRR092706.1_00308	ERR519462.64_01224
DRR092706.1_00308	ERR594335.69_00574
DRR092706.1_00308	ERR598996.53_00626
DRR092706.1_00308	ERR599017.17_00794
DRR092706.1_00308	ERR599046.13_00010
DRR092706.1_00308	ERR599056.13_00461
DRR092706.1_00308	ERR599103.13_00388
DRR092706.1_00308	ERR599170.2_00717
DRR092706.1_00308	ERR599174.6_00474
DRR092706.1_00308	ERR599236.12_00176
DRR092706.1_00308	ERR599240.6_00296
ERR599017.17_00418	ERR599017.17_00418
ERR599017.17_00423	ERR599017.17_00423
ERR599017.17_00424	ERR599017.17_00424
ERR599017.17_00494	ERR599017.17_00494
ERR599017.17_00501	ERR599017.17_00501
ERR599017.17_00501	ERR2098377.12_00254
ERR599017.17_00504	ERR599017.17_00504
ERR599017.17_00504	ERR1726829.2_00455
ERR599017.17_00504	ERR598996.53_00001
ERR599017.17_00504	ERR599056.13_00168
ERR599017.17_00504	ERR599103.13_00689
ERR599017.17_00504	ERR599170.2_00007
ERR599017.17_00507	ERR599017.17_00507
DRR092706.1_00412	DRR092706.1_00412
DRR092706.1_00412	ERR1726833.2_00221
DRR092706.1_00412	ERR4013358.13_00262
DRR092706.1_00412	ERR519454.28_00907
DRR092706.1_00412	ERR519458.6_01116
DRR092706.1_00412	ERR594335.69_00102
DRR092706.1_00412	ERR598996.53_00178
DRR092706.1_00412	ERR599017.17_00805
DRR092706.1_00412	ERR599046.13_00532
DRR092706.1_00412	ERR599103.13_00251
DRR092706.1_00412	ERR599174.6_00010
DRR092706.1_00414	DRR092706.1_00414
DRR092706.1_00414	ERR4013358.13_00745
DRR092706.1_00414	ERR519454.28_00096
DRR092706.1_00414	ERR519458.6_00779
DRR092706.1_00414	ERR519462.64_00679
DRR092706.1_00414	ERR599046.13_00708
DRR092706.1_00414	ERR599170.2_00611
DRR092706.1_00414	ERR599240.6_00542
DRR092706.1_00415	DRR092706.1_00415
DRR092706.1_00418	DRR092706.1_00418
DRR092706.1_00418	ERR1726701.24_00576
DRR092706.1_00418	ERR1726829.2_00522
DRR092706.1_00418	ERR1726833.2_00201
DRR092706.1_00418	ERR1726875.19_00582
DRR092706.1_00418	ERR2098377.12_00330
DRR092706.1_00418	ERR4013358.13_00136
DRR092706.1_00418	ERR519454.28_00005
DRR092706.1_00418	ERR519458.6_00620
DRR092706.1_00418	ERR519462.64_00348
DRR092706.1_00418	ERR594335.69_00432
DRR092706.1_00418	ERR598996.53_00604
DRR092706.1_00418	ERR599017.17_00143
DRR092706.1_00418	ERR599046.13_00459
DRR092706.1_00418	ERR599056.13_00618
DRR092706.1_00418	ERR599103.13_00209
DRR092706.1_00418	ERR599174.6_00733
DRR092706.1_00419	DRR092706.1_00419
DRR092706.1_00420	DRR092706.1_00420
DRR092706.1_00420	ERR2098377.12_00537
DRR092706.1_00420	ERR4013358.13_00748
DRR092706.1_00420	ERR519454.28_00952
DRR092706.1_00420	ERR519458.6_00280
DRR092706.1_00420	ERR519462.64_00148
DRR092706.1_00420	ERR594335.69_00265
DRR092706.1_00420	ERR598996.53_00025
DRR092706.1_00420	ERR599017.17_00685
DRR092706.1_00420	ERR599046.13_00229
DRR092706.1_00420	ERR599103.13_00081
DRR092706.1_00420	ERR599170.2_00591
DRR092706.1_00420	ERR599174.6_00187
DRR092706.1_00420	ERR599236.12_00047
DRR092706.1_00420	ERR599240.6_00390
DRR092706.1_00422	DRR092706.1_00422
DRR092706.1_00422	ERR1726833.2_00132
DRR092706.1_00422	ERR2098377.12_00539
DRR092706.1_00422	ERR4013358.13_00593
DRR092706.1_00422	ERR519454.28_00950
DRR092706.1_00422	ERR519458.6_00278
DRR092706.1_00422	ERR519462.64_00150
DRR092706.1_00422	ERR594335.69_00267
DRR092706.1_00422	ERR599046.13_00227
DRR092706.1_00422	ERR599103.13_00079
DRR092706.1_00422	ERR599170.2_00593
DRR092706.1_00422	ERR599174.6_00185
DRR092706.1_00422	ERR599236.12_00045
DRR092706.1_00422	ERR599240.6_00388
DRR092706.1_00425	DRR092706.1_00425
DRR092706.1_00425	ERR1726701.24_00238
DRR092706.1_00425	ERR4013358.13_01036
DRR092706.1_00425	ERR519454.28_00701
DRR092706.1_00425	ERR519462.64_00316
DRR092706.1_00425	ERR599236.12_00037
DRR092706.1_00426	DRR092706.1_00426
DRR092706.1_00426	ERR1726701.24_00239
DRR092706.1_00426	ERR4013358.13_01037
DRR092706.1_00426	ERR519454.28_00700
DRR092706.1_00426	ERR519458.6_00230
DRR092706.1_00426	ERR519462.64_00315
DRR092706.1_00426	ERR599046.13_00452
DRR092706.1_00426	ERR599236.12_00038
DRR092706.1_00426	DRR092706.1_00039
DRR092706.1_00426	ERR1726829.2_00328
DRR092706.1_00426	ERR1726875.19_00120
DRR092706.1_00426	ERR2098377.12_00438
DRR092706.1_00426	ERR4013358.13_00088
DRR092706.1_00426	ERR519454.28_00170
DRR092706.1_00426	ERR519458.6_00401
DRR092706.1_00426	ERR519462.64_01034
DRR092706.1_00426	ERR599170.2_00583
DRR092706.1_00426	ERR599174.6_00032
DRR092706.1_00426	ERR599240.6_00580
DRR092706.1_00427	DRR092706.1_00427
DRR092706.1_00427	ERR1726701.24_00240
DRR092706.1_00427	ERR4013358.13_01038
DRR092706.1_00427	ERR519454.28_00699
DRR092706.1_00427	ERR519458.6_00231
DRR092706.1_00427	ERR519462.64_00314
DRR092706.1_00427	ERR599046.13_00451
DRR092706.1_00427	ERR599236.12_00039
DRR092706.1_00428	DRR092706.1_00428
DRR092706.1_00428	ERR4013358.13_01039
DRR092706.1_00428	ERR519454.28_00698
DRR092706.1_00428	ERR599046.13_00450
DRR092706.1_00429	DRR092706.1_00429
DRR092706.1_00430	DRR092706.1_00430
DRR092706.1_00432	DRR092706.1_00432
DRR092706.1_00432	ERR1726701.24_00006
DRR092706.1_00432	ERR519454.28_00723
DRR092706.1_00432	ERR519458.6_00561
DRR092706.1_00432	ERR519462.64_00668
DRR092706.1_00432	ERR599056.13_00372
DRR092706.1_00432	ERR599174.6_00832
DRR092706.1_00432	ERR599236.12_00582
DRR092706.1_00433	DRR092706.1_00433
DRR092706.1_00433	ERR1726701.24_00005
DRR092706.1_00433	ERR1726829.2_00562
DRR092706.1_00433	ERR4013358.13_00894
DRR092706.1_00433	ERR519454.28_00722
DRR092706.1_00433	ERR519458.6_00560
DRR092706.1_00433	ERR519462.64_00669
DRR092706.1_00433	ERR599056.13_00371
DRR092706.1_00433	ERR599174.6_00833
DRR092706.1_00433	ERR599236.12_00581
DRR092706.1_00437	DRR092706.1_00437
DRR092706.1_00437	ERR4013358.13_00038
DRR092706.1_00437	ERR519454.28_01156
DRR092706.1_00437	ERR519458.6_00713
DRR092706.1_00437	ERR519462.64_00119
DRR092706.1_00437	ERR599046.13_00185
DRR092706.1_00439	DRR092706.1_00439
DRR092706.1_00439	ERR2098377.12_00474
DRR092706.1_00439	ERR4013358.13_00036
DRR092706.1_00439	ERR519454.28_01158
DRR092706.1_00439	ERR519458.6_00059
DRR092706.1_00439	ERR519462.64_00117
DRR092706.1_00439	ERR599046.13_00187
DRR092706.1_00439	ERR599056.13_00579
DRR092706.1_00439	ERR599170.2_00709
DRR092706.1_00439	ERR599174.6_00509
DRR092706.1_00439	ERR599236.12_00487
DRR092706.1_00440	DRR092706.1_00440
DRR092706.1_00440	ERR2098377.12_00475
DRR092706.1_00440	ERR4013358.13_00035
DRR092706.1_00440	ERR519458.6_00060
DRR092706.1_00440	ERR519462.64_00116
DRR092706.1_00440	ERR599017.17_00062
DRR092706.1_00440	ERR599046.13_00188
DRR092706.1_00440	ERR599103.13_00522
DRR092706.1_00440	ERR599170.2_00708
DRR092706.1_00440	ERR599174.6_00510
DRR092706.1_00440	ERR599236.12_00488
DRR092706.1_00442	DRR092706.1_00442
DRR092706.1_00442	ERR2098377.12_00477
DRR092706.1_00442	ERR4013358.13_00033
DRR092706.1_00442	ERR519454.28_01040
DRR092706.1_00442	ERR519458.6_00062
DRR092706.1_00442	ERR519462.64_00114
DRR092706.1_00442	ERR599017.17_00060
DRR092706.1_00442	ERR599103.13_00524
DRR092706.1_00442	ERR599170.2_00706
DRR092706.1_00442	ERR599174.6_00512
DRR092706.1_00442	ERR599236.12_00490
DRR092706.1_00442	ERR599240.6_00487
DRR092706.1_00443	DRR092706.1_00443
DRR092706.1_00443	ERR2098377.12_00478
DRR092706.1_00443	ERR4013358.13_00032
DRR092706.1_00443	ERR519454.28_01039
DRR092706.1_00443	ERR519458.6_00063
DRR092706.1_00443	ERR519462.64_00113
